Date,Close,High,Low,Open,Volume,Daily_Return,Log_Return,Volatility,Close_Normalized
2021-01-04,85.54793548583984,87.34994988769441,84.60677983237008,87.22654765590151,37324000,,,,0.011874555079519122
2021-01-05,86.2378158569336,86.5738332163736,85.09048820170439,85.4963891255804,20360000,0.008064255053915836,0.008031912710715232,,0.014747719840126683
2021-01-06,85.38684844970703,86.43208444826773,84.05962045926168,84.26579245837004,46588000,-0.009867682741853012,-0.009916690988266225,,0.011203671235014756
2021-01-07,87.93724822998047,88.10971491007409,85.57915243705426,85.57915243705426,41936000,0.029868765817907317,0.029431382296693565,,0.021825395060154573
2021-01-08,89.10140991210938,89.17723746242793,87.28699358690446,88.07699309264173,35484000,0.013238550279448091,0.013151686466825371,,0.026673812932139218
2021-01-11,87.04267883300781,88.43483723105841,86.83700592150326,88.07006784890518,34796000,-0.023105482630772278,-0.023376598613297876,,0.018099755985622246
2021-01-12,86.10796356201172,87.61807170115141,85.06471635577631,86.50097826490368,29528000,-0.010738585755033503,-0.010796660501676297,,0.014206920226909614
2021-01-13,86.59465026855469,87.04763429733303,85.6069030910112,85.6069030910112,23432000,0.005652052219217607,0.005636139304333687,,0.01623383844822157
2021-01-14,85.78532409667969,87.60073138346526,85.54495518482686,86.67493484651867,29212000,-0.009346145164453534,-0.009390094431001039,,0.012863214301919224
2021-01-15,85.62177276611328,86.61298351886033,84.8332704806772,85.69115721631205,31444000,-0.001906518769831611,-0.0019083384899964088,,0.012182067339020608
2021-01-19,88.43929290771484,89.39927873716123,85.87998609845495,86.38401590342727,41660000,0.03290658497924315,0.03237675524417213,,0.023916275068858184
2021-01-20,93.17728424072266,94.1511470150999,90.17589812607974,90.51587815953016,64152000,0.053573374200897694,0.052187599868022204,,0.043648724786886195
2021-01-21,93.37946319580078,95.75489888113724,93.14454678287652,93.85029425003285,58634000,0.002169830948880236,0.002167480265483122,,0.04449074533625469
2021-01-22,93.79627227783205,94.38257266508484,93.00032879786008,93.74175539393433,32744000,0.004463605462769582,0.0044536731209749,,0.046226642191088796
2021-01-25,93.88153076171876,95.2464344214254,92.14096797256826,94.7964223868846,50586000,0.0009089751843673888,0.0009085623165965874,,0.04658172066803945
2021-01-26,94.55901336669922,94.9455849000485,92.98200145881955,93.47066453918194,31462000,0.007216356609054175,0.007190443299472298,,0.04940325209307245
2021-01-27,90.14764404296876,93.19710390065372,89.07416260309691,92.92154742901177,82512000,-0.04665202360586396,-0.047775304100320964,,0.031031094516139446
2021-01-28,91.84558868408205,93.56979410024236,90.7453441830221,90.7453441830221,55278000,0.018835152700207747,0.018659967552461004,,0.038102573735898426
2021-01-29,90.56494140625,91.56507572986428,89.28628617453063,90.89501477242058,44530000,-0.013943481621496723,-0.014041605151586988,,0.03276902493003603
2021-02-01,93.8215560913086,94.93517823806498,91.4188580229712,91.4188580229712,40252000,0.03595888910754441,0.0353274607213018,,0.04633194242130029
2021-02-02,95.11262512207033,96.61182843728612,94.4807236974962,94.81575797043996,66332000,0.013760899781978031,0.013667078332448915,,0.05170889500340564
2021-02-03,102.03919219970705,104.40521311475489,99.79261084029514,102.37273664955376,97882000,0.07282489647138801,0.07029525971772009,,0.08055616950680733
2021-02-04,101.77899169921876,102.55559828616676,100.86062911413704,102.1254147730254,48596000,-0.0025500054918018433,-0.0025532622935589915,,0.07947250494695024
2021-02-05,103.52352142333984,103.87589607151482,101.59908818939329,102.0728837181395,29866000,0.017140371455796943,0.016995132572126963,,0.0867379984110278
2021-02-08,103.30992889404295,104.82053612407776,102.26073770644324,104.0771280664602,28828000,-0.002063227045991267,-0.002065358431105147,,0.08584844341857034
2021-02-09,102.85745239257812,104.00329035138957,102.59032034935548,102.82820882981224,21892000,-0.004379796853106965,-0.00438941626098788,,0.08396400142908361
2021-02-10,103.40705871582033,104.02161204925903,101.7101080573944,103.24152671661228,25102000,0.0053433787290833035,0.005329153532205037,,0.0862529628002312
2021-02-11,103.51956939697266,103.7797591856027,102.5338111240634,103.63108362772132,20480000,0.0010880367602517094,0.0010874452772538317,,0.08672153929236465
2021-02-12,103.830810546875,104.05234166129615,102.76723583999627,103.07451629921232,18990000,0.0030065923932585115,0.0030020816334313566,,0.08801777432298685
2021-02-16,104.60742950439452,106.3142945266649,103.6682552069422,103.6682552069422,31004000,0.007479658045902449,0.007451824109710739,,0.09125218178645361
2021-02-17,104.99994659423828,105.18926972453114,103.49975268099251,103.77877270157512,20294000,0.0037522869236288336,0.003745264655943814,0.02233627264893779,0.09288690907792202
2021-02-18,104.36505889892578,105.1669539793789,103.74654292601814,104.32491801464802,22546000,-0.006046552554602291,-0.006064906978226158,0.022463261551168914,0.09024277390674273
2021-02-19,103.52253723144533,104.99795680679688,103.2559043418766,104.46320124720552,37938000,-0.008072832769599692,-0.008105594523298832,0.022420184164496544,0.08673389951854221
2021-02-22,101.81022644042967,103.10227454350802,101.49998153147996,101.7775193293704,29466000,-0.016540463910650116,-0.016678784765704082,0.022366000641066242,0.07960258917823743
2021-02-23,102.10064697265624,102.71420966814658,98.6368619382917,99.81442376891242,34658000,0.002852567393085037,0.002848506543450854,0.02231652823683333,0.08081211197945487
2021-02-24,103.27472686767578,103.49824685547551,100.48546482416288,100.60985770163076,22608000,0.011499240502697017,0.011433626762995657,0.021711265744647785,0.08570183651989921
2021-02-25,99.91156768798828,103.23460268506196,99.442725419644,101.89299855167025,41548000,-0.032565171380183444,-0.033107216946700074,0.022635473941318783,0.07169519008629788
2021-02-26,100.20693969726562,101.92222910849492,99.17112631812763,100.60540682700322,40042000,0.002956334447676401,0.0029519730846439924,0.022639018088914394,0.07292533444738475
2021-03-01,102.57345581054688,102.8990673672871,100.82694157551894,101.49997446974676,26060000,0.023616289654496025,0.023341739259026148,0.022712368968891988,0.08278123263928383
2021-03-02,102.31673431396484,103.8164366161516,101.92967118650496,102.33457386845907,25564000,-0.002502806350370035,-0.002505943605905711,0.02271998659408137,0.08171205718774793
2021-03-03,99.6865692138672,102.88718520454556,98.82371397897086,101.695753933917,33892000,-0.02570610875858126,-0.026042284465377038,0.022864008399373397,0.07075813242511203
2021-03-04,100.80265808105467,102.81778652007944,99.39017985813132,99.85803141312913,49216000,0.011195980321010213,0.011133769245326141,0.020939567818835377,0.07540634005250896
2021-03-05,103.93189239501952,104.38437721347246,100.49784313248225,102.15168066443304,53100000,0.03104317260610978,0.03057107865482233,0.021562239575135107,0.0884387528233107
2021-03-08,99.4927749633789,104.75808274317625,99.37828873496464,103.2871324631802,36868000,-0.04271179259171587,-0.04365077570145865,0.023172104736332376,0.06995103189777196
