Date,Close,High,Low,Open,Volume,Daily_Return,Log_Return,Volatility,Close_Normalized
2021-01-04,207.9561004638672,213.0286640789787,205.20487359065424,212.5796787329613,37130100,,,,0.015471014861434096
2021-01-05,208.1566925048828,208.74897939243223,206.05506744249533,207.54531040352467,23823000,0.0009645883942244193,0.0009641234777839322,,0.016068194190761553
2021-01-06,202.7593994140625,206.8098162211592,202.46326316529783,202.6829748052678,35930700,-0.02592899140484617,-0.02627107389517618,,0.0
2021-01-07,208.52926635742188,209.5323190524169,204.15407157426245,204.46930296341804,27694500,0.028456717469242943,0.028059346064676013,,0.01717737779673989
2021-01-08,209.7998046875,210.71688521543896,207.32561864837888,208.9018339516953,22956200,0.006092853786290098,0.00607436740453768,,0.020959876962705737
2021-01-11,207.7650909423828,209.12159487937964,207.0390644856078,208.70126684156315,23031300,-0.009698358624060321,-0.009745694003017537,,0.014902363496416382
2021-01-12,205.3195343017578,207.3925169546865,203.7815384245881,206.81933974373356,23249300,-0.011770777417574929,-0.011840601481279352,,0.007621736273688229
2021-01-13,206.66651916503903,207.06773743766976,204.36427697009495,204.45026376719755,20087100,0.006560432098494662,0.00653900612189242,,0.011631823180406453
2021-01-14,203.4949493408203,207.73641987769744,203.22747053007149,206.25572423330087,29480800,-0.015346316553993877,-0.015465290042593692,,0.0021897938209519685
2021-01-15,203.1414794921875,204.91831131296397,202.54920707742923,203.97258788636623,31746500,-0.0017369956835675548,-0.0017385060097767201,,0.0011374844368143844
2021-01-19,206.76199340820312,207.27784115819605,203.12235803022585,204.19227311258143,30480900,0.017822622563674173,0.017665661850000326,,0.011916058009525776
2021-01-20,214.30874633789065,215.69390740254323,207.5739806235108,207.9656511782712,37777300,0.03649971063486612,0.035849373718420556,,0.034383374411179335
2021-01-21,214.91058349609372,216.1811149803445,212.47460251731223,214.6526523255992,30709400,0.002808271563747411,0.0028043357360197562,,0.036175094105940775
2021-01-22,215.8467712402344,219.7825576936173,215.703484235591,216.9262485968844,30172700,0.004356173292683341,0.004346712634698502,,0.03896220353630475
2021-01-25,219.2666778564453,219.505499229493,214.19411422515188,218.8750073062871,33152100,0.015844140714083688,0.015719932579596193,,0.049143552352993725
2021-01-26,221.9415283203125,223.70879811853584,219.7921354963765,221.49254287541453,49169600,0.012199074159450873,0.012125265115986631,,0.057106806517894904
2021-01-27,222.4860076904297,229.68886918924537,219.84942471419157,227.35797002149076,69870600,0.002453255928432485,0.0024502516086809087,,0.05872776726705009
2021-01-28,228.2463836669922,231.79049969167863,224.5780904250996,225.07484302342925,49111200,0.025890958430867084,0.025561462768147417,,0.07587688965964867
2021-01-29,221.5880584716797,227.377086987308,221.0053336613589,225.437858347954,42503100,-0.02917165691013479,-0.029605609954447137,,0.05605449713375732
2021-02-01,228.9341735839844,231.6567432006541,222.0370108264881,224.5494164584641,33314200,0.033152125448328684,0.032614444975835884,,0.07792449792599887
2021-02-02,228.8004608154297,231.47526355109804,228.0171341621031,230.5104302920061,25916300,-0.0005840664434734189,-0.0005842370767226195,,0.07752642379980856
2021-02-03,232.13442993164065,234.13097358783597,228.56165609173595,228.8578069091625,27158100,0.014571513992274854,0.014466369659598449,,0.08745192947160407
2021-02-04,231.1886749267578,232.36368677142988,229.6220070436973,231.80961934520693,25296100,-0.004074169459314381,-0.004082491498996889,,0.08463633750362509
2021-02-05,231.37017822265625,232.40188845915685,229.66977095597065,231.39883562562832,18054800,0.0007850873143155912,0.0007847792944744785,,0.08517668803780665
2021-02-08,231.6280975341797,232.78398493204892,230.04231996079577,232.27768473686635,22211900,0.0011147474298749405,0.0011141265603243872,,0.0859445354593511
2021-02-09,232.8699493408203,233.81567265249217,230.58681758942583,231.05489815330387,23565000,0.005361403991402058,0.005347082829906163,,0.08964163243916645
2021-02-10,231.9624786376953,234.92385553583864,230.11876967307288,234.04499444872172,22186700,-0.003896899130582332,-0.0039045118257051863,,0.08694001604834278
2021-02-11,233.55776977539065,234.1882471613524,231.32239050634172,233.83479617171463,15751100,0.006877367180521565,0.006853825963615917,,0.09168933155890613
2021-02-12,234.03543090820312,234.33156712020875,231.87647606312655,233.02281589974584,16561100,0.002045151969347181,0.0020430634930744575,,0.09311136881170312
2021-02-16,232.80308532714844,235.12443679051168,232.05796376520485,234.0736168562319,26728500,-0.00526563681521397,-0.005279549140407381,,0.08944257266272393
2021-02-17,233.8179931640625,233.92331717012576,230.69659519993476,231.06044442271173,21653500,0.00435951196904405,0.004350036824762042,0.015114100746877945,0.09246403841135942
2021-02-18,233.42547607421875,233.5595235129109,230.62004946084875,231.5200885249569,16925600,-0.001678729188169581,-0.0016801398329612971,0.015140237853351782,0.09129548211532856
2021-02-19,230.72537231445312,233.49250590696397,229.96895029206303,233.3871818763808,25262600,-0.011567305356623203,-0.011634727062495626,0.014370850560523318,0.08325704677059809
2021-02-22,224.54000854492188,227.8146085025634,222.51971275294736,227.326295963204,36446900,-0.02680833801451743,-0.027174235736390686,0.01472066545630285,0.0648427000755174
2021-02-23,223.35272216796875,224.84639771521285,219.0057283470669,220.5377115088976,30228700,-0.005287638424203545,-0.0053016674597538005,0.014773378598576544,0.06130804895616726
2021-02-24,224.5782928466797,225.2006527602757,219.26424384032524,220.2312992194705,26339700,0.00548715353372442,0.005472153951762354,0.014611124899341594,0.0649566756526726
2021-02-25,219.25469970703125,224.6166119371233,218.19188978232248,222.21332760741032,39542200,-0.023704842850875485,-0.02399032317546956,0.015170444519942285,0.04910789239760638
2021-02-26,222.5005340576172,225.3634069812622,219.7812635364305,221.6866653597495,37819200,0.014803944248050538,0.014695435459963994,0.015324113348469438,0.05877101348046254
2021-03-01,226.86671447753903,227.37418084243,223.23783468700705,225.87092094675552,25324000,0.01962323568531854,0.01943318228067396,0.015243531686283632,0.0717694987727523
2021-03-02,223.9271697998047,227.2113532573463,223.5250275701189,226.93367423037415,22812500,-0.012957143953461592,-0.013041819978088526,0.015517790074063587,0.06301822773383303
2021-03-03,217.8854522705078,223.64952050590932,217.59820362700248,222.28989251072852,34029500,-0.0269807256292226,-0.027351387772622436,0.016218876801138555,0.04503152794323195
2021-03-04,217.0907745361328,222.60590268379036,214.7257831886624,217.100358745604,44727800,-0.00364722713744281,-0.0036538944868341598,0.014863077006237372,0.04266570568008121
2021-03-05,221.75369262695312,223.3526919831032,216.83221674303036,219.76212062975276,41872800,0.0214791167463646,0.021251691352775194,0.015344566397730497,0.05654760390538749
2021-03-08,217.7227020263672,223.44846319176875,217.473760970506,221.5334915341693,35267400,-0.018177783435458283,-0.018345029212755277,0.01572938554481952,0.04454700681691148
2021-03-09,223.8410186767578,225.37300172907223,221.8207231489289,222.97928734112668,33080500,0.028101417966279296,0.0277138177760499,0.01629325209588495,0.06276174861521266
2021-03-10,222.5388641357422,226.92415117322705,222.1750148299451,226.92415117322705,29746800,-0.0058173186876709915,-0.0058343051953488765,0.016190957693537962,0.05888512533770207
2021-03-11,227.0485992431641,229.0018637332939,224.3484824311404,224.97085693103972,29907600,0.020264932711578476,0.02006233152264547,0.016597296917124582,0.0723109849743031
2021-03-12,225.727294921875,225.7943259459285,223.31442642722317,224.0612642405553,22653700,-0.005819477969445708,-0.005836477114212681,0.015941715999365353,0.06837735119486743
2021-03-15,224.8272399902344,225.19108927209567,221.95478256941095,224.97087162731992,26034900,-0.00398735532604555,-0.003995326022347874,0.015001410948793611,0.06569781217769766
2021-03-16,227.60394287109372,229.8540256057872,225.9091890116329,226.23473065851357,28092200,0.01235038459298754,0.012274740776523603,0.013883652491701304,0.07396428953012801
2021-03-17,226.96243286132807,228.4082458032688,223.31441421643075,226.11027106399007,29562100,-0.0028185364527230083,-0.0028225160060270284,0.013892324422383211,0.07205446042898778
2021-03-18,220.9111175537109,224.23359433735567,220.5376986886075,222.6728878603491,34833000,-0.026662189117942936,-0.027024072177208792,0.014412999768399713,0.0540391872473821
2021-03-19,220.55685424804688,222.5867194170453,219.5993684724705,221.19836796447424,46430700,-0.001603646342415943,-0.001604933559556485,0.01440513552125392,0.05298451567511697
2021-03-22,225.9570770263672,226.8283779923232,220.35577930626064,220.48025713428592,30127000,0.024484493110547456,0.024189552526187524,0.015162844086033139,0.06906143179127266
2021-03-23,227.4794769287109,230.8019538061581,226.9911644328888,227.39330671357888,31638400,0.006737562382992168,0.006714966447129967,0.015220405555456451,0.07359374398096286
2021-03-24,225.44964599609372,227.88165385671945,225.3155985488164,227.73803680966364,25620100,-0.008923138737712666,-0.008963188363764855,0.015254432972650347,0.06755076705699703
2021-03-25,222.4622344970703,226.86667476830124,221.72498099263916,225.29639873083224,34061900,-0.013250903481459297,-0.013339480052935731,0.015411191761568816,0.05865699247661249
2021-03-26,226.4262237548828,226.64645599438444,221.70582606846492,221.70582606846492,25479900,0.017818706472916945,0.017661814324700684,0.015736873611788632,0.0704581209483931
2021-03-29,225.2389678955078,226.73264342608155,222.02181497962823,226.5315649769317,25227500,-0.005243455637277461,-0.005257250794782096,0.01574588281343231,0.06692356068243255
2021-03-30,221.9931182861328,223.9080901424373,221.2750038400186,223.60168763259225,24792000,-0.01441069296180053,-0.014515535451873136,0.015915786255443192,0.057260394172881646
2021-03-31,225.7464599609375,228.93488983497403,222.5101528687773,223.0080496391271,43623500,0.016907468590836805,0.016766128257289764,0.016235693146958132,0.06843440712348725
2021-04-01,232.04669189453125,232.51585059097783,227.92949998956965,228.3316422765556,30338000,0.027908441774386672,0.027526098644699386,0.017072797634245178,0.0871907259767285
2021-04-05,238.48101806640625,239.3331799256443,232.38182300122529,232.43926981711712,36910600,0.02772858392999411,0.027351108758252977,0.017656675525069183,0.10634625462352898
2021-04-06,237.32241821289065,238.79693983718127,236.38408627016025,237.0830467757603,22931900,-0.004858247683230621,-0.0048700873306981515,0.016891977908143712,0.10289700569032956
2021-04-07,239.27569580078125,240.2619050069019,236.68091746198468,237.2745539833188,22719800,0.008230480721540534,0.008196795021869364,0.016871580320905293,0.10871207688667972
2021-04-08,242.4832763671875,243.3354381360592,241.28641912944224,242.023687278714,23625200,0.013405375567591582,0.013316318533063217,0.016982539738557543,0.11826131324577005
2021-04-09,244.97276306152344,245.1068104974857,241.70773277335192,242.1194446802093,24326800,0.010266632534963627,0.010214288622125709,0.016279249020258277,0.125672723922715
2021-04-12,245.0301513671875,246.71533542841016,243.7949867213985,243.88117153185377,27148700,0.0002342640257098072,0.00023423659017762481,0.016157502729600773,0.12584357372171096
2021-04-13,247.50050354003903,248.1707553109773,245.91107355136575,246.3228146667329,23837500,0.010081829354745775,0.010031346734407578,0.015918187808743225,0.13319801932342568
2021-04-14,244.7238006591797,247.82604540903543,244.31208876364175,246.53346291002805,23070900,-0.01121897871375499,-0.01128238614591646,0.015861059498639016,0.12493154197099521
2021-04-15,248.4675750732422,248.87928697093244,246.7728356584702,246.96431529406735,25627500,0.015297957959047759,0.015182124054473837,0.014949528918084612,0.1360770723839857
2021-04-16,249.6548767089844,249.90383240589105,246.6483860270095,248.4388800743868,24878600,0.00477849729644686,0.004767116519182553,0.014870216966654306,0.13961176893003058
2021-04-19,247.7398681640625,250.3633991429451,246.85899758557616,249.12823427121432,23209300,-0.007670623422887046,-0.007700193968137311,0.014692464131479649,0.13391062788414088
2021-04-20,247.28028869628903,249.13781346064496,245.92064602191053,246.85899261240544,19722900,-0.0018550888525907805,-0.001856811660887632,0.014142277119344342,0.13254242126463545
2021-04-21,249.501708984375,249.59746343606653,246.3132932061553,247.93144701322703,24030400,0.008983410282306536,0.008943299494289658,0.013448775225307833,0.13915577576802007
2021-04-22,246.23667907714844,250.6506753609027,244.7717121058512,249.1474153793456,25606200,-0.013086202577598516,-0.013172581334062594,0.013689685988404735,0.1294355079031546
2021-04-23,250.04737854003903,250.3920885780072,246.3323294404998,246.91641089756044,21462600,0.015475758839716525,0.015357230596037079,0.013513865278950167,0.14078027979936658
