Date,Close,High,Low,Open,Volume,Daily_Return,Log_Return,Volatility,Close_Normalized,SMA20,SMA50,EMA20,Upper_Band,Lower_Band,RSI,MACD,Signal
2021-01-04,85.54793548583984,87.34994988769441,84.60677983237008,87.22654765590151,37324000,,,,0.0118745550795191,,,85.54793548583984,,,,0.0,0.0
2021-01-05,86.2378158569336,86.5738332163736,85.09048820170439,85.4963891255804,20360000,0.0080642550539158,0.0080319127107152,,0.0147477198401266,,,85.61363837832496,,,,0.05503319199610246,0.011006638399220493
2021-01-06,85.38684844970703,86.43208444826773,84.05962045926168,84.26579245837004,46588000,-0.009867682741853,-0.0099166909882662,,0.0112036712350147,,,85.5920393375042,,,,0.029639766436531545,0.014733264006682702
2021-01-07,87.93724822998047,88.10971491007409,85.57915243705426,85.57915243705426,41936000,0.0298687658179073,0.0294313822966935,,0.0218253950601545,,,85.81539256535908,,,,0.21285755205769874,0.05435812161688591
2021-01-08,89.10140991210938,89.17723746242793,87.28699358690446,88.07699309264173,35484000,0.013238550279448,0.0131516864668253,,0.0266738129321392,,,86.1283465983829,,,,0.4468461216793429,0.1328557216293773
2021-01-11,87.04267883300781,88.43483723105841,86.83700592150326,88.07006784890518,34796000,-0.0231054826307722,-0.0233765986132978,,0.0180997559856222,,,86.21542585882338,,,,0.4608489762217829,0.19845437254785844
2021-01-12,86.10796356201172,87.61807170115141,85.06471635577631,86.50097826490368,29528000,-0.0107385857550335,-0.0107966605016762,,0.0142069202269096,,,86.20519135436513,,,,0.39200385230837753,0.23716426849996228
2021-01-13,86.59465026855469,87.04763429733303,85.6069030910112,85.6069030910112,23432000,0.0056520522192176,0.0056361393043336,,0.0162338384482215,,,86.24228267952603,,,,0.3724220953220083,0.2642158338643715
2021-01-14,85.78532409667969,87.60073138346526,85.54495518482686,86.67493484651867,29212000,-0.0093461451644535,-0.009390094431001,,0.0128632143019192,,,86.19876281449304,,,,0.288274504538407,0.2690275679991786
2021-01-15,85.62177276611328,86.61298351886033,84.8332704806772,85.69115721631205,31444000,-0.0019065187698316,-0.0019083384899964,,0.0121820673390206,,,86.14381138131401,,,,0.20601489559396668,0.2564250335181362
2021-01-19,88.43929290771484,89.39927873716123,85.87998609845495,86.38401590342727,41660000,0.0329065849792431,0.0323767552441721,,0.0239162750688581,,,86.36242866954267,,,,0.3639781774251247,0.2779356622995339
2021-01-20,93.17728424072266,94.1511470150999,90.17589812607974,90.51587815953016,64152000,0.0535733742008976,0.0521875998680222,,0.0436487247868861,,,87.01146253346457,,,,0.8615501065365123,0.3946585511469296
2021-01-21,93.37946319580078,95.75489888113724,93.14454678287652,93.85029425003285,58634000,0.0021698309488802,0.0021674802654831,,0.0444907453362546,,,87.61793878702039,,,,1.257695664433001,0.5672659738041439
