Date,Close,High,Low,Open,Volume,Daily_Return,Log_Return,Volatility,Close_Normalized,SMA20,SMA50,EMA20,Upper_Band,Lower_Band,RSI,MACD,Signal
2021-01-04,243.2566680908203,248.163330078125,239.06333923339844,239.82000732421875,145914600,,,,0.3540171495309145,,,243.2566680908203,,,,0.0,0.0
2021-01-05,245.0366668701172,246.94667053222656,239.7333374023437,241.22000122070312,96735600,0.0073173689061312,0.0072907268498366,,0.3586795172542558,,,243.42619178408668,,,,0.14199420461628165,0.02839884092325633
2021-01-06,251.9933319091797,258.0,249.6999969482422,252.8300018310547,134100000,0.0283903022674965,0.0279947664424365,,0.3769011761213663,,,244.24210989123839,,,,0.8065726961967812,0.1840336119779613
2021-01-07,272.0133361816406,272.3299865722656,258.3999938964844,259.2099914550781,154496700,0.079446563608581,0.0764484686901482,,0.4293397636230643,,,246.88698858556242,,,,2.915099516791514,0.730246792940672
2021-01-08,293.3399963378906,294.8299865722656,279.4633178710937,285.3333435058594,225166500,0.0784029947046744,0.0754812381608057,,0.485200887302286,,,251.3110845619746,,,,6.235130747479275,1.8312235838483926
2021-01-11,270.39666748046875,284.8099975585937,267.8733215332031,283.1333312988281,177904800,-0.0782141172150082,-0.0814423136481166,,0.4251052079259771,,,253.12875912564073,,,,6.935002136201206,2.851979294318955
2021-01-12,283.14666748046875,289.3333435058594,275.7799987792969,277.0,138812100,0.0471529479960064,0.0460750033550753,,0.4585014041279104,,,255.98760754038625,,,,8.421397074530887,3.965862850361342
2021-01-13,284.8033447265625,286.8233337402344,277.3333435058594,284.2533264160156,99937500,0.0058509508899942,0.0058339005516372,,0.4628407545870339,,,258.7319634628792,,,,9.622137765793468,5.097117833447767
2021-01-14,281.6666564941406,287.6666564941406,279.5833435058594,281.1300048828125,93798900,-0.0110135231572978,-0.0110746210194386,,0.4546247972823864,,,260.91621994204695,,,,10.203014884101776,6.118297243578569
2021-01-15,275.3866577148437,286.6333312988281,273.0333251953125,284.0,116332800,-0.022295854459534,-0.0225481643849257,,0.4381755367818922,,,262.29435687278954,,,,10.040875801988022,6.90281295526046
2021-01-19,281.51666259765625,283.3333435058594,277.6666564941406,279.26666259765625,76101000,0.022259629183488,0.0220154998156953,,0.4542319168434778,,,264.1250526561102,,,,10.288421061046506,7.579934576417669
2021-01-20,283.4833374023437,286.5,279.09332275390625,286.2466735839844,76997700,0.0069859978679067,0.0069617088412489,,0.4593832468546732,,,265.96869882241816,,,,10.522005552579628,8.168348771650061
2021-01-21,281.663330078125,285.239990234375,280.47332763671875,285.0,61563300,-0.0064201562634899,-0.006440854103183,,0.4546160843692957,,,267.46342560867595,,,,10.439918680451967,8.622662753410442
2021-01-22,282.2133178710937,282.6666564941406,276.2066650390625,278.10333251953125,60199500,0.0019526425140827,0.0019507385857469,,0.4560566726236212,,,268.8681772527157,,,68.1503210458763,10.30050584183715,8.958231371095783
2021-01-25,293.6000061035156,300.1333312988281,279.6066589355469,285.0,123520200,0.0403478061146038,0.0395550862007324,,0.4858819333530492,,,271.2235895242205,,,71.20551923073215,10.982234378935118,9.36303197266365
2021-01-26,294.36334228515625,298.6333312988281,290.5333251953125,297.1266784667969,69394800,0.0025999188207492,0.0025965448785306,,0.4878813470699202,,,273.42737550145245,,,70.95677178353621,11.452091425294498,9.780843863189821
2021-01-27,288.0533447265625,297.1666564941406,286.2200012207031,290.1166687011719,82002000,-0.0214360847706407,-0.0216691746784624,,0.4713535104816445,,,274.8203249514629,,,65.4049880728839,11.186343249815934,10.061943740515044
2021-01-28,278.4766540527344,282.6666564941406,267.0,273.3333435058594,79134000,-0.0332462401466606,-0.033811459334112,,0.4462691935633394,,,275.1685467706316,,,53.031667679178874,10.086703762285879,10.066895744869212
2021-01-29,264.510009765625,280.8033447265625,260.0333251953125,276.6666564941406,104972400,-0.0501537349140389,-0.051455133708131,,0.4096862294147186,,,274.15344800825005,,,35.4741343918686,7.996066400009624,9.652729875897295
2021-02-01,279.9366760253906,280.6666564941406,265.1866760253906,271.42999267578125,76174200,0.0583216728676345,0.0566843258529843,,0.4500934429953364,276.4428337097168,,274.7042316289301,306.23261787170753,246.65304954772608,55.200611682049114,7.497596642309986,9.221703229179834
2021-02-02,290.92999267578125,293.5,280.7333374023437,281.5599975585937,73038600,0.0392707265317158,0.0385192426916598,,0.4788883418005462,278.82649993896484,,276.24954220482067,304.8233308574057,252.82966902052397,54.325829737577685,7.898574694373508,8.957077522218569
2021-02-03,284.89666748046875,292.6933288574219,284.35333251953125,292.3399963378906,55030500,-0.0207380653325632,-0.020956118951172,,0.4630851957634699,280.8194999694824,,277.0730779453586,301.47135303932885,260.167646899636,50.04946084764701,7.641428141869881,8.693947646148832
2021-02-04,283.3299865722656,285.5,277.8066711425781,285.0,47438100,-0.0054991198109066,-0.0055142956315955,,0.4589815735676915,282.3863327026367,,277.668974005064,297.960438735653,266.81222666962043,50.89648039664619,7.227900848605827,8.40073828664023
2021-02-05,284.07666015625,288.25665283203125,279.6566772460937,281.6666564941406,55699800,0.0026353496607176,0.0026318832156614,,0.4609373427841263,282.9894989013672,,278.2792298289865,297.7871349840328,268.1918628187016,54.980703652033284,6.881106692792514,8.096811967870687
